COUNTRY.UN_CODE,SPECIES.ALPHA_3_CODE,AREA.CODE,MEASURE,PERIOD,VALUE,STATUS,UN_Code,Country_Name,Continent_Group_En,EcoClass_Group_En,GeoRegion_Group_En,3A_Code,Identifier,Seaweed_Name,Scientific_Name,CPC_Class_En
643,LAH,27,Q_tlw,2018,1041,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,LAH,3629,North European kelp,Laminaria hyperborea,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,LAH,27,Q_tlw,2019,430,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,LAH,3629,North European kelp,Laminaria hyperborea,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,LAH,27,Q_tlw,2020,1272,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,LAH,3629,North European kelp,Laminaria hyperborea,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,LAH,27,Q_tlw,2021,1087,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,LAH,3629,North European kelp,Laminaria hyperborea,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,LAH,27,Q_tlw,2022,1100,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,LAH,3629,North European kelp,Laminaria hyperborea,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,LAH,27,Q_tlw,2023,942,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,LAH,3629,North European kelp,Laminaria hyperborea,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,LAH,27,Q_tlw,2024,1011,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,LAH,3629,North European kelp,Laminaria hyperborea,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,1992,457,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,1993,192,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,1994,95,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,1995,40,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,1996,95,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,1997,75,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,1998,85,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,1999,66,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2000,6525,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2001,135,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2002,33,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2003,60,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2004,40,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2005,150,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2006,41,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2007,17,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2008,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2009,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2010,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2011,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2012,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2013,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2014,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2015,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2016,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2017,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2018,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2019,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2020,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2021,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2022,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2023,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,27,Q_tlw,2024,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,1992,4284,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,1993,887,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,1994,2273,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,1995,1895,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,1996,2250,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,1997,4244,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,1998,4109,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,1999,4509,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2000,2988,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2001,984,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2002,1424,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2003,3715,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2004,355,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2005,558,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2006,700,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2007,754,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2008,95,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2009,1,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2010,1,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2011,2,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2012,2,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2013,2,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2014,1,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2015,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2016,6538,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2017,160,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2018,8,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2019,1,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2020,33,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2021,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2022,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2023,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,SWR,61,Q_tlw,2024,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,1992,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,1993,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,1994,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,1995,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,1996,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,1997,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,1998,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,1999,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2000,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2001,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2002,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2003,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2004,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2005,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2006,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2007,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2008,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2009,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2010,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2011,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2012,82,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2013,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2014,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2015,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2016,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2017,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2018,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2019,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2020,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2021,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2022,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2023,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,27,Q_tlw,2024,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,1992,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,1993,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,1994,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,1995,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,1996,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,1997,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,1998,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,1999,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2000,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2001,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2002,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2003,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2004,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2005,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2006,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2007,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2008,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2009,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2010,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2011,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2012,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2013,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2014,131,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2015,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2016,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2017,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2018,0,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
643,APL,37,Q_tlw,2019,1,A,643,Russian Federation,Europe,High-income countries,Eastern Europe,APL,3642,Aquatic plants NEI,Plantae aquaticae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
